City,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,sunrise,sunset,moonphase,conditions,description
Chennai,23-05-2013,41.1,28.1,33.1,43.5,29.7,37.2,21.6,54.13,25.9,213.6,,23.6,6.7,23-05-2013 05:41,23-05-2013 18:29,0.48,Partially cloudy,Partly cloudy throughout the day.
Chennai,24-05-2013,41.1,29.1,33.8,43.7,32.9,38.6,22.6,55.02,25.9,226.1,,42.1,6.5,24-05-2013 05:41,24-05-2013 18:29,0.5,Partially cloudy,Partly cloudy throughout the day.
Chennai,25-05-2013,41.1,30.1,34.4,43.5,32,37.2,19.5,44.7,22.3,227.1,,31.7,6.4,25-05-2013 05:41,25-05-2013 18:29,0.5,Partially cloudy,Partly cloudy throughout the day.
Chennai,26-05-2013,41.1,31.1,34.3,43.5,31.9,37.3,20.3,45.58,27.7,238.3,,35,7,26-05-2013 05:41,26-05-2013 18:30,0.52,Partially cloudy,Partly cloudy throughout the day.
Chennai,27-05-2013,35.1,28.1,31.3,37.8,28.6,32.5,18.1,45.78,25.9,198.8,,54.2,6.5,27-05-2013 05:41,27-05-2013 18:30,0.54,Partially cloudy,Partly cloudy throughout the day.
Chennai,28-05-2013,37.1,28.1,31.5,41.2,30.2,34.4,21.1,55.77,24.1,207.4,,49.1,6.7,28-05-2013 05:41,28-05-2013 18:30,0.58,Partially cloudy,Clearing in the afternoon.
Chennai,29-05-2013,37.1,28.1,31.1,40.7,30.2,34.7,22,59.71,25.9,220.9,,59.6,6.6,29-05-2013 05:41,29-05-2013 18:31,0.63,Partially cloudy,Partly cloudy throughout the day.
Chennai,30-05-2013,36.1,28.1,31,38.2,30.8,34.4,21.9,59.54,22.3,201.8,,53.6,6.1,30-05-2013 05:41,30-05-2013 18:31,0.68,Partially cloudy,Partly cloudy throughout the day.
Chennai,31-05-2013,36.1,27.1,30.4,40.9,29.3,34.1,22.5,63.77,22.3,197.1,,51.7,6.5,31-05-2013 05:41,31-05-2013 18:31,0.74,Partially cloudy,Partly cloudy throughout the day.
Chennai,01-06-2013,33.1,26.1,29.4,36.2,26.1,31.9,21.9,64.98,18.4,229,,66.5,6.5,01-06-2013 05:41,01-06-2013 18:32,0.79,Partially cloudy,Partly cloudy throughout the day.
Chennai,02-06-2013,35.1,25.1,28.5,38.7,25.1,30.4,22.3,70.77,18.4,250,,61.7,6.3,02-06-2013 05:41,02-06-2013 18:32,0.84,Partially cloudy,Partly cloudy throughout the day.
Chennai,03-06-2013,35.1,26.1,30.1,38.7,26.1,32.9,21.9,63.38,18.4,210.4,,50.8,6.4,03-06-2013 05:41,03-06-2013 18:32,0.89,Partially cloudy,Partly cloudy throughout the day.
Chennai,04-06-2013,35.1,27.1,30.4,37.8,28.9,33.5,21.7,60.77,18.4,212.2,,50,6.8,04-06-2013 05:41,04-06-2013 18:32,0.93,Partially cloudy,Partly cloudy throughout the day.
Chennai,05-06-2013,34.1,28.1,30.5,37.4,30.8,34.6,22.8,64.12,18.4,238.6,,81.3,6.6,05-06-2013 05:41,05-06-2013 18:33,0.96,Partially cloudy,Partly cloudy throughout the day.
Chennai,06-06-2013,36.1,25.1,29.3,40.9,25.1,32.5,23.6,73.12,24.1,229.1,,54.5,6.1,06-06-2013 05:41,06-06-2013 18:33,0.98,Partially cloudy,Partly cloudy throughout the day.
Chennai,07-06-2013,35.1,26.1,30.1,40.8,26.1,34,24,71.72,22.3,219.1,,56.7,6.5,07-06-2013 05:41,07-06-2013 18:33,1,Partially cloudy,Partly cloudy throughout the day.
Chennai,08-06-2013,35.1,26.1,30.4,38.7,26.1,33.5,22.4,64.67,22.3,227.8,,58.7,6.3,08-06-2013 05:41,08-06-2013 18:34,1,Partially cloudy,Partly cloudy throughout the day.
Chennai,09-06-2013,36.1,28.1,31.6,39.9,29.7,34.6,21.1,55.07,25.9,248.8,,50,6.7,09-06-2013 05:41,09-06-2013 18:34,0,Partially cloudy,Partly cloudy throughout the day.
Chennai,10-06-2013,35.1,28.1,31.4,39.6,29.9,34.2,20.8,54.44,25.9,248.3,,61.3,6.2,10-06-2013 05:41,10-06-2013 18:34,0.02,Partially cloudy,Partly cloudy throughout the day.
Chennai,11-06-2013,36.1,26.1,29.9,39.9,26.1,33,22.5,66.33,25.9,246.8,,58.7,6,11-06-2013 05:42,11-06-2013 18:35,0.04,Partially cloudy,Partly cloudy throughout the day.
Chennai,12-06-2013,32.1,27.1,29.9,35.9,29.7,32.6,21.5,61.27,22.3,241.3,,88.3,5.7,12-06-2013 05:42,12-06-2013 18:35,0.06,Partially cloudy,Partly cloudy throughout the day.
Chennai,13-06-2013,33.1,28.1,31.1,36.2,29.7,33,19.8,51.52,22.3,234.3,,87,5.1,13-06-2013 05:42,13-06-2013 18:35,0.1,Partially cloudy,Partly cloudy throughout the day.
Chennai,14-06-2013,36.1,27.1,31.8,39,28.3,33.8,19.7,49.24,24.1,241.7,,63.9,5.5,14-06-2013 05:42,14-06-2013 18:35,0.14,Partially cloudy,Partly cloudy throughout the day.
Chennai,15-06-2013,36.1,28.1,31.8,39,29.7,34.5,20.6,52.86,25.9,229.1,,42.5,5.7,15-06-2013 05:42,15-06-2013 18:36,0.19,Partially cloudy,Partly cloudy throughout the day.
Chennai,16-06-2013,37.1,27.1,32,40.2,28.9,35.3,21.3,54.53,22.3,232.1,,36.7,6.4,16-06-2013 05:42,16-06-2013 18:36,0.24,Partially cloudy,Partly cloudy throughout the day.
Chennai,17-06-2013,37.1,29.1,33,41.2,30.9,36,20.6,49.44,25.9,244.6,,52.5,6.6,17-06-2013 05:42,17-06-2013 18:36,0.29,Partially cloudy,Partly cloudy throughout the day.
Chennai,18-06-2013,36.1,29.1,32.9,39.9,30.9,35.2,20,47.31,24.1,246.5,,41.3,7.7,18-06-2013 05:43,18-06-2013 18:36,0.34,Partially cloudy,Partly cloudy throughout the day.
Chennai,19-06-2013,38.1,29.1,32.7,40.7,30.9,35.9,20.9,51.09,24.1,225.2,,48.3,7.6,19-06-2013 05:43,19-06-2013 18:37,0.39,Partially cloudy,Partly cloudy throughout the day.
Chennai,20-06-2013,37.1,29.1,32.6,40.2,30.9,35.7,20.9,51.48,24.1,244.2,,43.3,6.6,20-06-2013 05:43,20-06-2013 18:37,0.44,Partially cloudy,Partly cloudy throughout the day.
Chennai,21-06-2013,36.1,30.1,32.6,39.5,32,35.9,21.2,52.39,25.9,227.4,,45,6.8,21-06-2013 05:43,21-06-2013 18:37,0.47,Partially cloudy,Becoming cloudy in the afternoon.
Chennai,22-06-2013,37.1,30.1,32.8,39.4,32,36,21,51.34,22.3,240.5,,32.4,6.7,22-06-2013 05:43,22-06-2013 18:37,0.49,Partially cloudy,Partly cloudy throughout the day.
Chennai,23-06-2013,36.1,29.1,31.5,39,30.9,34.3,20.8,54.02,18.4,245.2,,58.8,6.8,23-06-2013 05:44,23-06-2013 18:37,0.5,Partially cloudy,Partly cloudy throughout the day.
Chennai,24-06-2013,35.1,29.1,31.4,38.7,30.9,33.7,20.2,51.54,25.9,244.2,,67.5,6.6,24-06-2013 05:44,24-06-2013 18:38,0.51,Partially cloudy,Partly cloudy throughout the day.
Chennai,25-06-2013,36.1,28.1,32.3,39.9,29.7,35,20.6,50.71,22.3,230,,76.7,6.7,25-06-2013 05:44,25-06-2013 18:38,0.53,Partially cloudy,Partly cloudy throughout the day.
Chennai,26-06-2013,36.1,29.1,32.5,39.3,32,35.8,21.2,52.32,22.3,238.8,,68.3,6.8,26-06-2013 05:44,26-06-2013 18:38,0.57,Partially cloudy,Partly cloudy throughout the day.
Chennai,27-06-2013,36.1,26.1,30.8,39,26.1,34.1,22.1,61.48,20.5,223.6,,87,6.1,27-06-2013 05:45,27-06-2013 18:38,0.61,Partially cloudy,Partly cloudy throughout the day.
Chennai,28-06-2013,37.1,25.1,30.2,40.2,25.1,33.7,22.9,67.37,22.3,207.3,,72.7,6.1,28-06-2013 05:45,28-06-2013 18:38,0.66,Partially cloudy,Partly cloudy throughout the day.
Chennai,29-06-2013,34.1,25.1,28.8,39.5,25.1,30.7,22.8,72.06,22.3,230.5,,84.8,6.2,29-06-2013 05:45,29-06-2013 18:38,0.72,Partially cloudy,Partly cloudy throughout the day.
Chennai,30-06-2013,37.1,26.1,30.3,39.4,26.1,33.1,22.6,66.5,22.3,217.4,,62.2,6.6,30-06-2013 05:45,30-06-2013 18:39,0.77,Partially cloudy,Partly cloudy throughout the day.
New Delhi,01-04-2013,34,18.9,26.4,31.8,18.9,25.8,12.9,50.61,16.6,197.6,1008.7,3.8,2.8,01-04-2013 06:11,01-04-2013 18:39,0.66,Clear,Clear conditions throughout the day.
New Delhi,02-04-2013,35.3,19.5,26.5,34.1,19.5,26,13.3,49.56,16.8,111.7,1009.2,28.4,2.6,02-04-2013 06:10,02-04-2013 18:39,0.71,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.
New Delhi,03-04-2013,31.6,18.1,25.4,30.5,18.1,25.1,14.4,53.94,16.3,238.9,1009.2,41.4,2.8,03-04-2013 06:08,03-04-2013 18:40,0.77,Partially cloudy,Partly cloudy throughout the day.
New Delhi,04-04-2013,32.7,18.1,26,30.5,18.1,25.3,11,46.02,25.9,280.2,1008.2,5.6,3,04-04-2013 06:07,04-04-2013 18:40,0.83,Clear,Clear conditions throughout the day.
New Delhi,05-04-2013,33.1,17.1,26.2,31,17.1,25.5,11.2,45,24.9,291.6,1006.9,0,3,05-04-2013 06:06,05-04-2013 18:41,0.88,Clear,Clear conditions throughout the day.
New Delhi,06-04-2013,34.1,17.1,26.5,31.7,17.1,25.6,9,40.6,25.9,280.4,1005.9,1.6,2.5,06-04-2013 06:05,06-04-2013 18:41,0.92,Clear,Clear conditions throughout the day.
New Delhi,07-04-2013,36.5,18.6,28.1,34,18.6,27.1,9,33.88,24.1,275,1005.1,0,2.9,07-04-2013 06:04,07-04-2013 18:42,0.96,Clear,Clear conditions throughout the day.
New Delhi,08-04-2013,37.1,20,29.5,34.9,20,28.6,10.7,34.72,18.4,246.9,1006,9.8,2.6,08-04-2013 06:03,08-04-2013 18:43,0.99,Clear,Clear conditions throughout the day.
New Delhi,09-04-2013,38.1,23.1,30.8,35.8,23.1,29.8,11.1,32.79,11.4,192.9,1005.4,52.2,2.4,09-04-2013 06:02,09-04-2013 18:43,1,Partially cloudy,Partly cloudy throughout the day.
New Delhi,10-04-2013,36.6,25,30.7,35.6,25,29.6,10.9,30.99,27.7,217.3,1006.9,46.8,3.2,10-04-2013 06:01,10-04-2013 18:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
New Delhi,11-04-2013,35.4,21.4,29.4,34.1,21.4,28.4,10.2,32.86,18.4,299.4,1006.5,36.4,2.6,11-04-2013 06:00,11-04-2013 18:44,0.01,Partially cloudy,Partly cloudy throughout the day.
New Delhi,12-04-2013,35.1,23,30.2,33.3,23,29.1,10.3,30.71,21.1,301,1007.4,19.2,2.6,12-04-2013 05:58,12-04-2013 18:45,0.02,Clear,Clear conditions throughout the day.
New Delhi,13-04-2013,36.1,22.9,30.6,34.5,22.9,29.5,10.3,31.1,17.6,236.6,1008,48,2.4,13-04-2013 05:57,13-04-2013 18:45,0.05,Partially cloudy,Partly cloudy throughout the day.
New Delhi,14-04-2013,36,23.5,28.8,34.7,23.5,28.1,13.3,40.99,22.3,200.1,1007.3,47.4,2.7,14-04-2013 05:56,14-04-2013 18:46,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
New Delhi,15-04-2013,36,21.1,28.2,34.7,21.1,27.6,13.1,42.9,17.6,242.1,1004.2,5.4,2.3,15-04-2013 05:55,15-04-2013 18:47,0.11,Clear,Clear conditions throughout the day.
New Delhi,16-04-2013,40.1,21.8,31.6,37.5,21.8,30.3,10,31.32,27.7,198.1,1000.5,24.3,2.3,16-04-2013 05:54,16-04-2013 18:47,0.16,Partially cloudy,Partly cloudy throughout the day.
New Delhi,17-04-2013,36.4,21,30.2,34,21,28.8,7.4,27.36,22.3,298.1,1001.5,2.3,3.1,17-04-2013 05:53,17-04-2013 18:48,0.2,Clear,Clear conditions throughout the day.
New Delhi,18-04-2013,37.5,21.7,30.4,35.3,21.7,29.1,6.1,24.48,12.5,117.1,1002.7,10.9,2.8,18-04-2013 05:52,18-04-2013 18:48,0.25,Clear,Clear conditions throughout the day.
New Delhi,19-04-2013,37.3,21.4,30.2,35,21.4,28.9,6.8,27.33,14.8,164.5,1003,7.3,2.8,19-04-2013 05:51,19-04-2013 18:49,0.3,Clear,Clear conditions throughout the day.
New Delhi,20-04-2013,37.7,22.1,30.6,36,22.1,29.4,8.5,27.83,16,91.3,1002.9,26.1,2.2,20-04-2013 05:50,20-04-2013 18:49,0.35,Partially cloudy,Partly cloudy throughout the day.
New Delhi,21-04-2013,32,24,28.2,32.6,24,28,13.3,40.22,27.7,113.4,1006.8,59.8,3.1,21-04-2013 05:49,21-04-2013 18:50,0.39,Partially cloudy,Partly cloudy throughout the day.
New Delhi,22-04-2013,31.7,21.1,26.9,31.3,21.1,26.7,14.9,49.54,22.3,97.5,1010,47.2,3.5,22-04-2013 05:48,22-04-2013 18:51,0.43,Partially cloudy,Partly cloudy throughout the day.
New Delhi,23-04-2013,34,23.3,28.9,33.2,23.3,28.5,14.7,44.57,14,131.7,1009.9,24.4,3.1,23-04-2013 05:47,23-04-2013 18:51,0.46,Partially cloudy,Partly cloudy throughout the day.
New Delhi,24-04-2013,36,23.8,30.8,35.8,23.8,30.3,14.1,38.92,11.2,153.4,1009.2,11.6,2.8,24-04-2013 05:46,24-04-2013 18:52,0.49,Clear,Clear conditions throughout the day.
New Delhi,25-04-2013,37.8,24.7,31.5,37.1,24.7,31.2,14.9,39.22,20.5,156.9,1007.8,57.4,2.6,25-04-2013 05:45,25-04-2013 18:52,0.5,Partially cloudy,Partly cloudy throughout the day.
New Delhi,26-04-2013,34.3,25.4,31,36,25.4,31.1,16,41.75,27.5,208.9,1008.1,42,2.8,26-04-2013 05:44,26-04-2013 18:53,0.51,Partially cloudy,Partly cloudy throughout the day.
New Delhi,27-04-2013,37.7,24.2,31.8,37.4,24.2,30.9,12.3,32.75,24.1,254.1,1007.3,38.6,3.1,27-04-2013 05:43,27-04-2013 18:54,0.52,Partially cloudy,Partly cloudy throughout the day.
New Delhi,28-04-2013,37,23.4,31,34.6,23.4,29.8,9.8,30.04,22.3,297.2,1005.5,54.4,3.2,28-04-2013 05:43,28-04-2013 18:54,0.55,Partially cloudy,Partly cloudy throughout the day.
New Delhi,29-04-2013,39.1,26.5,32.8,36.8,26.5,31.3,8.8,24.4,17.4,239.9,1005,28.4,2.8,29-04-2013 05:42,29-04-2013 18:55,0.6,Partially cloudy,Partly cloudy throughout the day.
New Delhi,30-04-2013,40.1,24.9,32.8,38.9,24.9,32.1,12.5,31.4,18.4,276,1005,41.5,2.7,30-04-2013 05:41,30-04-2013 18:55,0.65,Partially cloudy,Partly cloudy throughout the day.
New Delhi,01-05-2013,38.1,24.1,31.4,36,24.1,29.8,3.4,19.05,24.6,267.3,1003.4,18,2.8,01-05-2013 05:40,01-05-2013 18:56,0.7,Clear,Clear conditions throughout the day.
New Delhi,02-05-2013,36.1,22.1,29.9,33.8,22.1,28.6,3.7,20.7,23.3,263.7,1001.1,13.2,2.9,02-05-2013 05:39,02-05-2013 18:57,0.76,Clear,Clear conditions throughout the day.
New Delhi,03-05-2013,38,21.7,30.9,35.6,21.7,29.4,4.2,20.91,20.5,239.4,999.4,18.9,2.8,03-05-2013 05:38,03-05-2013 18:57,0.81,Clear,Clear conditions throughout the day.
New Delhi,04-05-2013,41.5,21.6,32.9,39.5,21.6,31.3,6.3,23.78,16.6,149.2,999,6.2,2.9,04-05-2013 05:38,04-05-2013 18:58,0.86,Clear,Clear conditions throughout the day.
New Delhi,05-05-2013,41.1,26.1,33.2,39.6,26.1,32,9.2,25.23,18.4,111.6,1000.3,56.3,2.8,05-05-2013 05:37,05-05-2013 18:58,0.91,Partially cloudy,Partly cloudy throughout the day.
New Delhi,06-05-2013,40.8,27.4,33.3,41.5,27.9,33,13.9,34.16,16.6,131.4,1001.3,33.3,2.7,06-05-2013 05:36,06-05-2013 18:59,0.94,Partially cloudy,Partly cloudy throughout the day.
New Delhi,07-05-2013,40.7,26.3,33.7,38.7,26.3,32.8,11.6,30.99,22.1,196.7,1002,11.4,2.3,07-05-2013 05:35,07-05-2013 19:00,0.97,Clear,Clear conditions throughout the day.
New Delhi,08-05-2013,41.3,24.4,34.1,39.4,24.4,32.6,8.7,23.82,24.1,292.3,1001.5,0.4,2.7,08-05-2013 05:34,08-05-2013 19:00,0.99,Clear,Clear conditions throughout the day.
New Delhi,09-05-2013,41.6,26,35,40,26,33.6,9.9,24.45,18.4,242.5,1000.8,1.2,2.6,09-05-2013 05:34,09-05-2013 19:01,1,Clear,Clear conditions throughout the day.
New Delhi,10-05-2013,40,26.3,34.1,40.4,26.3,32.9,10.8,25.77,17.9,242,1000.4,31.4,2.7,10-05-2013 05:33,10-05-2013 19:01,0,Partially cloudy,Partly cloudy throughout the day.
New Delhi,11-05-2013,35.4,27.1,30.9,35,26.9,30.1,12.3,32.91,27.7,269.3,999.4,38.2,3,11-05-2013 05:32,11-05-2013 19:02,0.01,Partially cloudy,Partly cloudy throughout the day.
New Delhi,12-05-2013,35.7,26,30.2,35.6,26,30.1,15.1,41.2,14.8,161.6,1003.1,63.8,3.8,12-05-2013 05:32,12-05-2013 19:03,0.03,Partially cloudy,Partly cloudy throughout the day.
New Delhi,13-05-2013,37.1,24.1,30.7,36.5,24.1,30.4,15.9,46.05,14.5,193.2,1003.9,21,3.4,13-05-2013 05:31,13-05-2013 19:03,0.05,Partially cloudy,Partly cloudy throughout the day.
New Delhi,14-05-2013,42.1,25.6,33.7,40.2,25.6,33.1,13.4,31.92,46.4,222.1,1001.3,20.8,2.8,14-05-2013 05:31,14-05-2013 19:04,0.09,Partially cloudy,Partly cloudy throughout the day.
New Delhi,15-05-2013,41.1,25.9,33.8,39.5,25.9,32.9,12,29.61,16.3,265.1,1001,25.6,2.5,15-05-2013 05:30,15-05-2013 19:04,0.12,Partially cloudy,Partly cloudy throughout the day.
New Delhi,16-05-2013,40.6,27.2,34.6,39.6,27.8,33.5,11.3,26.99,21.3,236,998.6,11.8,2.4,16-05-2013 05:29,16-05-2013 19:05,0.17,Clear,Clear conditions throughout the day.
New Delhi,17-05-2013,42.1,25.4,34.4,39.4,25.4,32.8,9.1,25.1,21,258.7,999.8,0,2.9,17-05-2013 05:29,17-05-2013 19:06,0.22,Clear,Clear conditions throughout the day.
New Delhi,18-05-2013,44.1,26.1,35.9,44.1,26.1,34.4,8.8,22.28,38.9,166.6,998.6,0,2.3,18-05-2013 05:28,18-05-2013 19:06,0.27,Clear,Clear conditions throughout the day.
New Delhi,19-05-2013,45,27.2,37.1,45,27.7,35.9,7.7,19.28,25.9,255.5,999.1,0,2.9,19-05-2013 05:28,19-05-2013 19:07,0.32,Clear,Clear conditions throughout the day.
New Delhi,20-05-2013,44,30.8,37.6,44,29.3,36.2,8,18.48,18.9,237.3,999.4,0,3.2,20-05-2013 05:27,20-05-2013 19:07,0.37,Clear,Clear conditions throughout the day.
New Delhi,21-05-2013,46,29.1,37.1,46,27.6,35.6,7.6,18.52,24.4,271.2,999.1,0,3.7,21-05-2013 05:27,21-05-2013 19:08,0.41,Clear,Clear conditions throughout the day.
New Delhi,22-05-2013,45.1,30,36.8,45.1,28.2,35.6,7.8,18.78,25.6,270.2,998.7,0,3.1,22-05-2013 05:26,22-05-2013 19:09,0.45,Clear,Clear conditions throughout the day.
New Delhi,23-05-2013,46.1,31,38.2,46.1,29.1,37.3,9.6,19.21,24.9,274.9,997.1,0,3.7,23-05-2013 05:26,23-05-2013 19:09,0.48,Clear,Clear conditions throughout the day.
New Delhi,24-05-2013,45,31.2,38.3,45,30.2,38.1,12.3,23.17,27.9,269.2,996.5,0,3,24-05-2013 05:26,24-05-2013 19:10,0.5,Clear,Clear conditions throughout the day.
New Delhi,25-05-2013,43.1,31.7,38.1,44.9,32.2,37.8,13.3,23.81,21.2,299.4,997.9,0,2.9,25-05-2013 05:25,25-05-2013 19:10,0.5,Clear,Clear conditions throughout the day.
New Delhi,26-05-2013,43.1,30.9,37.1,44.1,29.9,36.3,12.1,23.66,22.3,250.7,998.2,2.6,3.4,26-05-2013 05:25,26-05-2013 19:11,0.52,Clear,Clear conditions throughout the day.
New Delhi,27-05-2013,42.1,31.1,36.3,45,32,37.1,16.4,32.08,22.3,206.3,999.3,43.6,2.5,27-05-2013 05:24,27-05-2013 19:11,0.54,Partially cloudy,Partly cloudy throughout the day.
New Delhi,28-05-2013,42.6,30.4,36.1,41.2,31.5,36,14.1,30.46,21.8,247.7,999.7,28.9,3,28-05-2013 05:24,28-05-2013 19:12,0.58,Partially cloudy,Partly cloudy throughout the day.
New Delhi,29-05-2013,42,29.3,36,40.9,28.6,34.5,9.8,22.41,19.8,245.7,999.4,30.1,2.8,29-05-2013 05:24,29-05-2013 19:12,0.63,Partially cloudy,Partly cloudy throughout the day.
New Delhi,30-05-2013,40,29.1,34.6,37.5,27.8,32.9,8.6,22.46,19.7,253.7,998.9,18.5,3,30-05-2013 05:24,30-05-2013 19:13,0.68,Clear,Clear conditions throughout the day.
New Delhi,31-05-2013,41.1,26.3,33.6,42.7,26.3,34,15.4,36.1,24.3,88,998.5,0,2.9,31-05-2013 05:23,31-05-2013 19:13,0.74,Clear,Clear conditions throughout the day.
New Delhi,01-06-2013,37.2,27.1,31.8,42.3,28.6,34.3,20.4,52.76,25.9,116.1,1001.9,4.2,3.5,01-06-2013 05:23,01-06-2013 19:14,0.79,Clear,Clear conditions throughout the day.
New Delhi,02-06-2013,37,27.1,32.4,42.6,29.3,35.7,21.3,53.77,21.8,107,1001.2,15.4,4,02-06-2013 05:23,02-06-2013 19:14,0.84,Clear,Clear conditions throughout the day.
New Delhi,03-06-2013,39.8,29.1,33.8,49.5,32.9,38.6,22.4,53.06,18.4,101,999.8,28.9,3,03-06-2013 05:23,03-06-2013 19:15,0.89,Partially cloudy,Partly cloudy throughout the day.
New Delhi,04-06-2013,42.1,28.9,35.4,47,32.6,39.6,21.5,48.22,13,117.7,999.9,15.8,3.1,04-06-2013 05:23,04-06-2013 19:15,0.93,Clear,Clear conditions throughout the day.
New Delhi,05-06-2013,45.1,31.8,38.4,46.3,35.4,41.1,18.6,34.43,21.5,184,998.1,21.1,2.5,05-06-2013 05:23,05-06-2013 19:16,0.96,Partially cloudy,Partly cloudy throughout the day.
New Delhi,06-06-2013,42.4,28.4,34,52.2,30.8,39.5,22.7,53.85,27.7,89.4,997.4,33.8,2.7,06-06-2013 05:22,06-06-2013 19:16,0.98,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.
New Delhi,07-06-2013,39.1,27.5,33.4,47.6,30.3,37.9,22.2,53.23,19.6,117.3,997.8,84.3,2.5,07-06-2013 05:22,07-06-2013 19:17,1,Partially cloudy,Partly cloudy throughout the day.
New Delhi,08-06-2013,40,30,34.5,49.6,33.8,41.6,24.1,56.3,20.6,107,996.9,38.8,2.6,08-06-2013 05:22,08-06-2013 19:17,1,Partially cloudy,Partly cloudy throughout the day.
New Delhi,09-06-2013,41.1,31.4,35.6,49.4,37.9,42.3,23.3,51.82,20.5,149.6,995.3,41.1,3,09-06-2013 05:22,09-06-2013 19:18,0,Partially cloudy,Partly cloudy throughout the day.
New Delhi,10-06-2013,41.1,31.2,36.5,47.4,35.2,41.9,22.1,44.91,18.4,202,995.2,17.8,2.8,10-06-2013 05:22,10-06-2013 19:18,0.02,Clear,Clear conditions throughout the day.
New Delhi,11-06-2013,35,29.1,31.2,44.4,31.4,35.5,22.7,61.04,27.7,139.5,998.9,68,2.9,11-06-2013 05:22,11-06-2013 19:18,0.04,Partially cloudy,Partly cloudy throughout the day.
New Delhi,12-06-2013,38,27.9,32.8,46.8,30.6,38.4,23.4,59.3,14.8,119.8,998.1,54.7,3.2,12-06-2013 05:22,12-06-2013 19:19,0.06,Partially cloudy,Becoming cloudy in the afternoon.
New Delhi,13-06-2013,33.1,27,30.6,42.4,29.8,36.3,24.3,69.89,21.5,78,998.4,64.1,2.7,13-06-2013 05:22,13-06-2013 19:19,0.1,Partially cloudy,Partly cloudy throughout the day.
New Delhi,14-06-2013,37.1,28,31,44.7,31.3,35.8,23.4,65.57,24.1,100.7,998.1,65.8,2.5,14-06-2013 05:22,14-06-2013 19:20,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
New Delhi,15-06-2013,36.1,24.9,30.5,42.1,24.9,34.3,23.4,68.18,23.3,83.9,997.8,69.4,3.1,15-06-2013 05:22,15-06-2013 19:20,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
New Delhi,16-06-2013,31,24,26.5,38.7,24,28.5,25.2,93.07,18.4,82.2,997,90.8,2,16-06-2013 05:23,16-06-2013 19:20,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain.
New Delhi,17-06-2013,30.1,25,27,37.4,25,29.2,24.8,88.18,16.6,131.5,994.7,78.2,1.8,17-06-2013 05:23,17-06-2013 19:20,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
New Delhi,18-06-2013,31.6,25,28.1,41.4,25,33.2,26.3,90.75,14.8,67.8,996.8,87.7,1.4,18-06-2013 05:23,18-06-2013 19:21,0.34,Partially cloudy,Partly cloudy throughout the day.
New Delhi,19-06-2013,35.1,25.1,29.8,39.9,25.1,33.7,24,74.01,15.3,159.8,998.8,46.3,2.2,19-06-2013 05:23,19-06-2013 19:21,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
New Delhi,20-06-2013,39,26.8,33,42.2,29.9,37.2,22.3,56.74,13,177.1,997.6,4.5,2.2,20-06-2013 05:23,20-06-2013 19:21,0.44,Clear,Clear conditions throughout the day.
New Delhi,21-06-2013,41,28.7,35.3,45.9,34,40.1,21.7,48.75,18.9,174.3,995.6,5.8,2.2,21-06-2013 05:23,21-06-2013 19:21,0.47,Clear,Clear conditions throughout the day.
New Delhi,22-06-2013,40.1,31,36.2,44.7,33,40.3,21,42.64,20.6,220,996,11.2,2.7,22-06-2013 05:24,22-06-2013 19:22,0.49,Clear,Clear conditions throughout the day.
New Delhi,23-06-2013,40.1,31.3,35.2,49.5,36.9,42.5,24,53.64,22.3,196.9,995.6,41.3,2.4,23-06-2013 05:24,23-06-2013 19:22,0.5,Partially cloudy,Partly cloudy throughout the day.
New Delhi,24-06-2013,39.1,30.1,33.7,47.5,37.1,41.3,24.6,60.87,22.3,177.2,995.9,41.3,2.6,24-06-2013 05:24,24-06-2013 19:22,0.51,Partially cloudy,Becoming cloudy in the afternoon.
New Delhi,25-06-2013,34.4,28.1,30.5,45.2,32.8,37.4,25.4,74.89,24.1,112.3,998.8,56.1,2.8,25-06-2013 05:24,25-06-2013 19:22,0.53,Partially cloudy,Partly cloudy throughout the day.
New Delhi,26-06-2013,33.9,28,30.6,43,33.5,37.5,25.6,75.55,14.8,102.3,998.7,69.4,2.5,26-06-2013 05:25,26-06-2013 19:22,0.57,Partially cloudy,Partly cloudy throughout the day.
New Delhi,27-06-2013,37.1,29,31.4,46.1,33.6,38.4,25.2,70.49,20.2,121.8,996.8,69.8,2.5,27-06-2013 05:25,27-06-2013 19:22,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
New Delhi,28-06-2013,36,26,30.6,47.4,26,36.6,24.8,71.97,20.5,114.3,996.3,88.3,3,28-06-2013 05:25,28-06-2013 19:22,0.66,Partially cloudy,Partly cloudy throughout the day.
